order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,preferred_category,product_name,category,gender,order_amount,recency_days,frequency,monetary,tenure_days,avg_order_value,purchase_intensity,inactive_ratio
ORD5454,CUST1454,45,PROD654,Pakistan,2023-02-01,2023-05-26,2,cancelled,2025-08-07,191.94,9,Clothing,Blender,Home,Female,1727.46,818,40,1727.46,932,43.1865,0.04291845493562232,0.8776824034334764
ORD5455,CUST1455,65,PROD655,India,2022-11-21,2024-10-05,4,active,2024-08-31,48.2,9,Electronics,Shirt,Clothing,Female,433.8,320,32,433.8,1004,13.55625,0.03187250996015936,0.3187250996015936
ORD5456,CUST1456,64,PROD656,India,2023-02-27,2024-04-11,2,active,2023-08-21,25.98,6,Clothing,Dining Table,Home,Female,155.88,497,44,155.88,906,3.5427272727272725,0.04856512141280353,0.5485651214128036
ORD5457,CUST1457,52,PROD657,USA,2022-06-04,2024-06-10,2,active,2024-05-15,391.53,3,Home,Nail Polish,Beauty,Male,1174.59,437,2,1174.59,1174,587.295,0.0017035775127768314,0.37223168654173766
ORD5458,CUST1458,25,PROD658,Pakistan,2023-06-13,2025-04-29,1,active,2024-05-10,455.29,3,Beauty,Dumbbells,Sports,Female,1365.8700000000001,114,41,1365.8700000000001,800,33.313902439024396,0.05125,0.1425
ORD5459,CUST1459,50,PROD659,Pakistan,2021-06-10,2022-08-21,2,active,2023-02-10,1137.99,1,Beauty,Lamp,Home,Female,1137.99,1096,16,1137.99,1533,71.124375,0.010437051532941943,0.7149380300065231
ORD5460,CUST1460,66,PROD660,India,2022-11-26,2024-03-05,4,active,2024-01-31,207.28,8,Beauty,Foundation,Beauty,Female,1658.24,534,14,1658.24,999,118.44571428571429,0.014014014014014014,0.5345345345345346
ORD5461,CUST1461,66,PROD661,India,2021-09-25,2024-05-16,5,cancelled,2023-07-08,324.54,6,Electronics,Refrigerator,Home,Female,1947.2400000000002,462,40,1947.2400000000002,1426,48.681000000000004,0.028050490883590462,0.32398316970546986
ORD5462,CUST1462,24,PROD662,Canada,2020-11-24,2021-02-22,0,active,2025-05-28,206.15,5,Electronics,Shampoo,Beauty,Female,1030.75,1641,10,1030.75,1731,103.075,0.005777007510109763,0.9480069324090121
ORD5463,CUST1463,46,PROD663,Canada,2021-03-14,2023-06-05,1,paused,2023-11-23,1493.98,1,Beauty,Smartphone,Electronics,Male,1493.98,808,21,1493.98,1621,71.14190476190477,0.012954966070326958,0.4984577421344849
ORD5464,CUST1464,39,PROD664,India,2022-01-16,2025-05-07,5,paused,2022-04-16,553.36,2,Beauty,Sneakers,Clothing,Male,1106.72,106,10,1106.72,1313,110.672,0.007616146230007616,0.08073115003808073
ORD5465,CUST1465,26,PROD665,Pakistan,2021-10-13,2022-02-07,3,active,2025-03-20,178.28,6,Electronics,Vacuum Cleaner,Home,Female,1069.68,1291,41,1069.68,1408,26.089756097560976,0.02911931818181818,0.9169034090909091
ORD5466,CUST1466,36,PROD666,India,2023-03-11,2024-01-16,5,cancelled,2024-06-25,638.11,1,Electronics,Tablet,Electronics,Female,638.11,583,25,638.11,894,25.5244,0.02796420581655481,0.6521252796420581
ORD5467,CUST1467,37,PROD667,India,2021-08-18,2021-12-14,1,active,2022-06-25,225.32,8,Beauty,Blender,Home,Female,1802.56,1346,34,1802.56,1464,53.01647058823529,0.023224043715846996,0.9193989071038251
ORD5468,CUST1468,35,PROD668,Canada,2021-09-22,2023-02-09,2,active,2025-01-25,133.5,9,Beauty,Basketball,Sports,Female,1201.5,924,49,1201.5,1429,24.520408163265305,0.034289713086074175,0.6466060181945417
ORD5469,CUST1469,44,PROD669,Germany,2023-02-12,2023-08-29,2,cancelled,2023-04-18,213.51,6,Home,Football,Sports,Male,1281.06,723,19,1281.06,921,67.42421052631579,0.02062975027144408,0.7850162866449512
ORD5470,CUST1470,51,PROD670,Germany,2022-11-26,2023-03-27,0,active,2025-04-29,185.37,8,Clothing,Conditioner,Beauty,Female,1482.96,878,36,1482.96,999,41.193333333333335,0.036036036036036036,0.8788788788788788
ORD5471,CUST1471,35,PROD671,USA,2023-04-20,2025-06-22,0,cancelled,2024-04-04,87.8,8,Home,Skirt,Clothing,Female,702.4,60,4,702.4,854,175.6,0.00468384074941452,0.0702576112412178
ORD5472,CUST1472,51,PROD672,UK,2023-04-21,2025-01-14,0,cancelled,2024-09-15,97.78,4,Home,Perfume,Beauty,Male,391.12,219,29,391.12,853,13.486896551724138,0.03399765533411489,0.2567409144196952
ORD5473,CUST1473,56,PROD673,Pakistan,2023-05-20,2023-06-02,2,active,2023-07-18,197.6,9,Clothing,Dress,Clothing,Male,1778.3999999999999,811,38,1778.3999999999999,824,46.8,0.04611650485436893,0.9842233009708737
ORD5474,CUST1474,37,PROD674,USA,2021-08-04,2023-01-31,0,active,2024-01-06,532.09,2,Beauty,Dining Table,Home,Female,1064.18,933,46,1064.18,1478,23.13434782608696,0.03112313937753721,0.6312584573748309
ORD5475,CUST1475,40,PROD675,Canada,2020-12-09,2023-03-30,1,cancelled,2024-08-10,196.12,5,Beauty,Shirt,Clothing,Female,980.6,875,7,980.6,1716,140.0857142857143,0.004079254079254079,0.5099067599067599
ORD5476,CUST1476,40,PROD676,Pakistan,2022-05-20,2024-06-24,5,cancelled,2022-09-20,313.86,6,Sports,Dumbbells,Sports,Female,1883.16,423,12,1883.16,1189,156.93,0.010092514718250631,0.35576114381833474
ORD5477,CUST1477,31,PROD677,Germany,2022-10-14,2023-09-17,1,cancelled,2024-11-20,417.52,2,Sports,T-Shirt,Clothing,Female,835.04,704,34,835.04,1042,24.56,0.03262955854126679,0.6756238003838771
ORD5478,CUST1478,23,PROD678,India,2020-11-29,2025-01-22,3,active,2024-04-08,124.76,8,Home,Jeans,Clothing,Female,998.08,211,27,998.08,1726,36.96592592592593,0.015643105446118192,0.12224797219003476
ORD5479,CUST1479,32,PROD679,India,2022-10-16,2025-03-05,2,cancelled,2024-10-14,90.21,6,Clothing,Smartwatch,Electronics,Female,541.26,169,2,541.26,1040,270.63,0.0019230769230769232,0.1625
ORD5480,CUST1480,46,PROD680,Pakistan,2021-10-12,2025-07-23,4,paused,2023-01-14,277.47,4,Beauty,Sneakers,Clothing,Other,1109.88,29,7,1109.88,1409,158.55428571428573,0.0049680624556423,0.0205819730305181
ORD5481,CUST1481,65,PROD681,USA,2023-04-21,2023-05-31,0,cancelled,2025-03-06,132.87,5,Electronics,Laptop,Electronics,Male,664.35,813,2,664.35,853,332.175,0.0023446658851113715,0.9531066822977726
ORD5482,CUST1482,19,PROD682,Pakistan,2021-07-26,2023-07-03,3,active,2023-08-26,132.82,8,Clothing,Sneakers,Clothing,Female,1062.56,780,10,1062.56,1487,106.256,0.006724949562878279,0.5245460659045057
ORD5483,CUST1483,21,PROD683,UK,2022-12-04,2024-12-21,2,cancelled,2024-04-04,554.08,1,Clothing,Chair,Home,Male,554.08,243,47,554.08,991,11.788936170212766,0.04742684157416751,0.24520686175580222
ORD5484,CUST1484,23,PROD684,USA,2023-08-06,2024-03-27,1,active,2024-03-24,190.43,5,Home,Shampoo,Beauty,Male,952.1500000000001,512,2,952.1500000000001,746,476.07500000000005,0.002680965147453083,0.6863270777479893
ORD5485,CUST1485,59,PROD685,Canada,2022-04-19,2023-05-21,0,active,2024-01-23,228.34,7,Beauty,Tablet,Electronics,Female,1598.38,823,16,1598.38,1220,99.89875,0.013114754098360656,0.6745901639344263
ORD5486,CUST1486,28,PROD686,Germany,2021-10-28,2022-09-29,3,active,2023-09-23,975.01,1,Clothing,Tennis Racket,Sports,Male,975.01,1057,4,975.01,1393,243.7525,0.002871500358937545,0.7587939698492462
ORD5487,CUST1487,40,PROD687,India,2021-10-27,2025-06-26,3,active,2024-03-15,62.15,3,Electronics,Conditioner,Beauty,Male,186.45,56,31,186.45,1394,6.014516129032257,0.02223816355810617,0.040172166427546625
ORD5488,CUST1488,49,PROD688,Canada,2022-11-27,2024-01-25,1,active,2023-04-22,537.56,2,Beauty,Shirt,Clothing,Female,1075.12,574,11,1075.12,998,97.73818181818181,0.011022044088176353,0.5751503006012024
ORD5489,CUST1489,46,PROD689,Germany,2023-04-07,2025-04-16,2,active,2024-06-20,472.65,4,Sports,Lamp,Home,Female,1890.6,127,11,1890.6,867,171.87272727272727,0.012687427912341407,0.14648212226066898
ORD5490,CUST1490,44,PROD690,Germany,2023-06-13,2024-01-28,1,cancelled,2025-05-03,109.16,8,Clothing,Camera,Electronics,Female,873.28,571,31,873.28,800,28.17032258064516,0.03875,0.71375
ORD5491,CUST1491,50,PROD691,USA,2022-01-14,2022-12-23,3,paused,2023-01-23,261.49,5,Sports,Bluetooth Speaker,Electronics,Male,1307.45,972,25,1307.45,1315,52.298,0.019011406844106463,0.7391634980988593
ORD5492,CUST1492,49,PROD692,UK,2020-09-30,2024-03-25,5,active,2022-07-16,69.48,7,Home,Cricket Bat,Sports,Female,486.36,514,41,486.36,1786,11.862439024390245,0.02295632698768197,0.2877939529675252
ORD5493,CUST1493,38,PROD693,Canada,2023-05-31,2025-07-22,2,active,2025-02-22,1481.71,1,Clothing,Shirt,Clothing,Female,1481.71,30,37,1481.71,813,40.046216216216216,0.04551045510455105,0.03690036900369004
ORD5494,CUST1494,25,PROD694,Canada,2023-01-26,2023-10-13,0,cancelled,2024-03-29,189.21,9,Clothing,Hoodie,Clothing,Male,1702.89,678,30,1702.89,938,56.763000000000005,0.031982942430703626,0.7228144989339019
ORD5495,CUST1495,62,PROD695,India,2021-09-07,2021-12-11,3,active,2023-06-06,271.14,4,Sports,Face Wash,Beauty,Female,1084.56,1349,42,1084.56,1444,25.822857142857142,0.029085872576177285,0.9342105263157895
ORD5496,CUST1496,33,PROD696,Canada,2022-09-19,2023-01-11,5,active,2025-03-22,396.81,5,Clothing,Camera,Electronics,Female,1984.05,953,20,1984.05,1067,99.2025,0.01874414245548266,0.8931583880037488
ORD5497,CUST1497,20,PROD697,UK,2021-07-14,2025-01-30,0,cancelled,2023-07-12,836.76,2,Beauty,Skirt,Clothing,Male,1673.52,203,47,1673.52,1499,35.606808510638295,0.03135423615743829,0.13542361574382922
ORD5498,CUST1498,29,PROD698,Canada,2021-06-15,2022-03-06,1,active,2023-08-15,71.96,2,Beauty,Lipstick,Beauty,Male,143.92,1264,7,143.92,1528,20.56,0.004581151832460733,0.8272251308900523
ORD5499,CUST1499,45,PROD699,Pakistan,2022-04-13,2022-08-25,3,active,2022-05-03,1601.28,1,Beauty,Shirt,Clothing,Male,1601.28,1092,33,1601.28,1226,48.52363636363636,0.026916802610114192,0.8907014681892332
ORD5500,CUST1500,49,PROD700,Canada,2021-05-02,2022-02-24,3,paused,2022-07-15,582.99,3,Clothing,Perfume,Beauty,Female,1748.97,1274,3,1748.97,1572,582.99,0.0019083969465648854,0.8104325699745547
ORD5501,CUST1501,51,PROD701,Pakistan,2022-10-01,2023-05-27,3,paused,2024-05-22,307.14,2,Home,Basketball,Sports,Other,614.28,817,34,614.28,1055,18.06705882352941,0.03222748815165877,0.7744075829383886
ORD5502,CUST1502,66,PROD702,USA,2021-11-08,2025-01-17,4,paused,2022-03-24,193.22,8,Beauty,Shirt,Clothing,Male,1545.76,216,32,1545.76,1382,48.305,0.023154848046309694,0.15629522431259044
ORD5503,CUST1503,58,PROD703,USA,2022-04-04,2024-05-25,1,cancelled,2025-04-27,996.56,2,Beauty,Camera,Electronics,Male,1993.12,453,32,1993.12,1235,62.285,0.025910931174089068,0.3668016194331984
ORD5504,CUST1504,31,PROD704,Pakistan,2023-04-06,2025-03-29,0,active,2024-06-16,965.67,2,Clothing,Microwave,Home,Female,1931.34,145,42,1931.34,868,45.98428571428571,0.04838709677419355,0.16705069124423963
ORD5505,CUST1505,35,PROD705,Canada,2023-07-22,2025-06-02,4,active,2024-09-22,134.86,9,Electronics,Dress,Clothing,Male,1213.7400000000002,80,7,1213.7400000000002,761,173.3914285714286,0.009198423127463863,0.10512483574244415
ORD5506,CUST1506,48,PROD706,Pakistan,2020-10-26,2022-06-06,2,active,2024-10-21,59.06,8,Clothing,T-Shirt,Clothing,Female,472.48,1172,27,472.48,1760,17.49925925925926,0.01534090909090909,0.6659090909090909
ORD5507,CUST1507,34,PROD707,Pakistan,2021-03-30,2025-07-26,0,cancelled,2021-10-02,163.78,5,Electronics,Gaming Console,Electronics,Male,818.9,26,14,818.9,1605,58.49285714285714,0.008722741433021807,0.0161993769470405
ORD5508,CUST1508,57,PROD708,India,2021-09-08,2024-01-04,3,paused,2024-04-24,204.26,9,Beauty,Dining Table,Home,Female,1838.34,595,38,1838.34,1443,48.37736842105263,0.026334026334026334,0.4123354123354123
ORD5509,CUST1509,42,PROD709,Germany,2023-06-17,2024-08-07,3,active,2023-09-25,162.05,9,Electronics,Vacuum Cleaner,Home,Male,1458.45,379,32,1458.45,796,45.5765625,0.04020100502512563,0.47613065326633164
ORD5510,CUST1510,60,PROD710,Germany,2022-10-25,2025-07-19,3,cancelled,2024-01-26,124.82,6,Home,Sneakers,Clothing,Female,748.92,33,43,748.92,1031,17.41674418604651,0.041707080504364696,0.03200775945683802
ORD5511,CUST1511,28,PROD711,Canada,2022-08-09,2024-09-02,1,paused,2024-03-07,81.49,7,Beauty,Vacuum Cleaner,Home,Female,570.43,353,32,570.43,1108,17.8259375,0.02888086642599278,0.3185920577617328
ORD5512,CUST1512,34,PROD712,Canada,2021-07-11,2025-05-22,0,paused,2022-07-25,36.04,3,Clothing,Face Wash,Beauty,Male,108.12,91,23,108.12,1502,4.700869565217391,0.015312916111850865,0.06058588548601864
ORD5513,CUST1513,44,PROD713,Germany,2022-12-10,2025-05-26,4,cancelled,2024-01-05,243.55,7,Beauty,Jeans,Clothing,Male,1704.8500000000001,87,26,1704.8500000000001,985,65.57115384615385,0.026395939086294416,0.0883248730964467
ORD5514,CUST1514,57,PROD714,India,2021-03-20,2023-01-08,1,active,2023-03-18,428.54,3,Home,Tablet,Electronics,Male,1285.6200000000001,956,33,1285.6200000000001,1615,38.95818181818182,0.02043343653250774,0.5919504643962848
ORD5515,CUST1515,54,PROD715,India,2022-05-25,2023-03-12,5,active,2025-04-09,234.67,3,Home,Bluetooth Speaker,Electronics,Male,704.01,893,8,704.01,1184,88.00125,0.006756756756756757,0.754222972972973
ORD5516,CUST1516,51,PROD716,India,2021-03-04,2023-06-17,1,cancelled,2024-07-18,142.25,9,Home,Dining Table,Home,Male,1280.25,796,40,1280.25,1631,32.00625,0.024524831391784182,0.4880441446965052
ORD5517,CUST1517,41,PROD717,USA,2023-03-12,2023-09-05,3,cancelled,2023-11-14,116.18,6,Beauty,Dress,Clothing,Male,697.08,716,20,697.08,893,34.854,0.022396416573348264,0.8017917133258678
ORD5518,CUST1518,47,PROD718,UK,2021-07-16,2022-08-17,5,active,2022-02-15,321.74,6,Clothing,Sneakers,Clothing,Male,1930.44,1100,15,1930.44,1497,128.696,0.01002004008016032,0.7348029392117569
ORD5519,CUST1519,26,PROD719,USA,2020-09-01,2022-05-22,1,active,2023-03-12,266.97,5,Beauty,Smartphone,Electronics,Female,1334.8500000000001,1187,9,1334.8500000000001,1815,148.3166666666667,0.0049586776859504135,0.6539944903581267
ORD5520,CUST1520,40,PROD720,Canada,2022-10-22,2023-01-06,1,active,2024-09-30,283.96,5,Home,Bluetooth Speaker,Electronics,Female,1419.8,958,36,1419.8,1034,39.43888888888889,0.03481624758220503,0.9264990328820116
ORD5521,CUST1521,43,PROD721,India,2021-02-27,2025-07-30,2,active,2025-06-06,382.28,4,Sports,Dress,Clothing,Male,1529.12,22,47,1529.12,1636,32.53446808510638,0.028728606356968216,0.013447432762836185
ORD5522,CUST1522,53,PROD722,USA,2022-06-30,2024-05-27,2,paused,2024-07-09,217.42,4,Home,Cycling Helmet,Sports,Male,869.68,451,43,869.68,1148,20.225116279069766,0.037456445993031356,0.39285714285714285
ORD5523,CUST1523,63,PROD723,Canada,2022-02-24,2022-03-13,3,active,2023-11-18,57.75,8,Beauty,Lipstick,Beauty,Male,462.0,1257,5,462.0,1274,92.4,0.003924646781789639,0.9866562009419152
ORD5524,CUST1524,43,PROD724,USA,2021-03-04,2022-07-08,5,active,2025-03-01,256.45,4,Home,Camera,Electronics,Female,1025.8,1140,29,1025.8,1631,35.37241379310345,0.017780502759043533,0.6989576946658492
ORD5525,CUST1525,66,PROD725,UK,2023-06-07,2024-06-12,5,paused,2023-09-18,300.55,6,Electronics,Tablet,Electronics,Male,1803.3000000000002,435,18,1803.3000000000002,806,100.18333333333334,0.022332506203473945,0.5397022332506204
ORD5526,CUST1526,54,PROD726,India,2021-12-17,2021-12-17,3,paused,2023-07-14,75.6,8,Sports,Smartphone,Electronics,Male,604.8,1343,26,604.8,1343,23.26153846153846,0.0193596425912137,1.0
ORD5527,CUST1527,30,PROD727,India,2020-11-30,2024-07-05,4,cancelled,2024-07-20,1582.47,1,Beauty,Sofa,Home,Male,1582.47,412,39,1582.47,1725,40.576153846153844,0.022608695652173914,0.23884057971014494
ORD5528,CUST1528,24,PROD728,USA,2022-08-29,2023-03-08,5,active,2023-07-05,199.61,6,Beauty,Microwave,Home,Female,1197.66,897,30,1197.66,1088,39.922000000000004,0.027573529411764705,0.8244485294117647
ORD5529,CUST1529,50,PROD729,UK,2021-03-30,2025-01-07,3,active,2022-04-05,75.76,9,Electronics,Moisturizer,Beauty,Male,681.84,226,7,681.84,1605,97.4057142857143,0.004361370716510903,0.14080996884735203
ORD5530,CUST1530,26,PROD730,Canada,2022-03-25,2024-05-21,1,active,2022-09-24,169.33,3,Beauty,Lamp,Home,Male,507.99,457,19,507.99,1245,26.736315789473686,0.015261044176706828,0.3670682730923695
ORD5531,CUST1531,44,PROD731,Canada,2022-05-09,2022-07-23,5,active,2022-08-14,279.79,5,Home,Cricket Bat,Sports,Female,1398.95,1125,32,1398.95,1200,43.7171875,0.02666666666666667,0.9375
ORD5532,CUST1532,40,PROD732,USA,2022-08-18,2023-04-12,3,active,2024-08-27,18.93,4,Electronics,Blender,Home,Male,75.72,862,45,75.72,1099,1.6826666666666665,0.04094631483166515,0.7843494085532302
ORD5533,CUST1533,41,PROD733,India,2020-11-28,2024-06-06,2,active,2021-09-15,147.55,8,Home,Lamp,Home,Male,1180.4,441,32,1180.4,1727,36.8875,0.018529241459177764,0.25535610885929355
ORD5534,CUST1534,54,PROD734,UK,2023-01-21,2023-11-14,4,active,2023-07-10,82.68,9,Clothing,Headphones,Electronics,Male,744.1200000000001,646,2,744.1200000000001,943,372.06000000000006,0.0021208907741251328,0.6850477200424178
ORD5535,CUST1535,29,PROD735,Pakistan,2023-01-22,2023-12-17,4,cancelled,2023-10-06,178.63,9,Beauty,Vacuum Cleaner,Home,Female,1607.67,613,15,1607.67,942,107.17800000000001,0.01592356687898089,0.6507430997876857
ORD5536,CUST1536,20,PROD736,Pakistan,2023-01-15,2023-02-14,3,active,2024-10-03,22.44,8,Home,Shirt,Clothing,Female,179.52,919,21,179.52,949,8.54857142857143,0.022128556375131718,0.9683877766069547
ORD5537,CUST1537,59,PROD737,India,2022-05-30,2024-10-09,0,active,2024-11-08,443.38,4,Sports,Headphones,Electronics,Female,1773.52,316,8,1773.52,1179,221.69,0.006785411365564037,0.2680237489397795
ORD5538,CUST1538,37,PROD738,Canada,2022-07-10,2024-06-30,0,active,2022-11-20,189.41,8,Electronics,Yoga Mat,Sports,Male,1515.28,417,46,1515.28,1138,32.94086956521739,0.040421792618629174,0.3664323374340949
ORD5539,CUST1539,61,PROD739,Canada,2022-11-07,2025-02-13,4,active,2024-06-27,440.91,3,Electronics,Perfume,Beauty,Female,1322.73,189,33,1322.73,1018,40.082727272727276,0.03241650294695481,0.1856581532416503
ORD5540,CUST1540,50,PROD740,Canada,2020-11-02,2022-07-15,5,active,2021-02-05,944.82,2,Beauty,Smartwatch,Electronics,Female,1889.64,1133,29,1889.64,1753,65.16,0.01654306902452938,0.6463205932686823
ORD5541,CUST1541,67,PROD741,Pakistan,2022-12-24,2025-01-22,0,paused,2024-06-05,892.74,2,Electronics,Blender,Home,Male,1785.48,211,49,1785.48,971,36.438367346938776,0.05046343975283213,0.21730175077239958
ORD5542,CUST1542,39,PROD742,UK,2022-07-18,2023-11-06,4,cancelled,2023-04-25,589.28,3,Home,Blender,Home,Female,1767.84,654,9,1767.84,1130,196.42666666666665,0.007964601769911504,0.5787610619469027
ORD5543,CUST1543,64,PROD743,Pakistan,2021-12-13,2022-01-07,5,paused,2023-03-07,233.33,3,Clothing,Jacket,Clothing,Male,699.99,1322,38,699.99,1347,18.42078947368421,0.028210838901262063,0.9814402375649591
ORD5544,CUST1544,59,PROD744,UK,2022-09-08,2025-06-25,2,active,2025-05-11,168.05,9,Electronics,Lipstick,Beauty,Female,1512.45,57,3,1512.45,1078,504.15000000000003,0.0027829313543599257,0.05287569573283859
ORD5545,CUST1545,40,PROD745,USA,2023-02-24,2024-02-11,2,active,2025-08-12,227.34,5,Sports,Gaming Console,Electronics,Female,1136.7,557,17,1136.7,909,66.86470588235295,0.0187018701870187,0.6127612761276128
ORD5546,CUST1546,36,PROD746,UK,2021-07-04,2022-12-26,2,active,2025-01-09,164.42,3,Clothing,Lamp,Home,Male,493.26,969,22,493.26,1509,22.420909090909092,0.0145791915175613,0.6421471172962226
ORD5547,CUST1547,49,PROD747,Germany,2023-05-21,2025-07-10,2,active,2023-10-23,577.99,1,Electronics,Tablet,Electronics,Female,577.99,42,12,577.99,823,48.16583333333333,0.014580801944106925,0.05103280680437424
ORD5548,CUST1548,35,PROD748,UK,2020-11-28,2025-03-24,4,paused,2025-03-24,293.23,4,Beauty,Refrigerator,Home,Female,1172.92,150,6,1172.92,1727,195.48666666666668,0.003474232773595831,0.08685581933989578
ORD5549,CUST1549,56,PROD749,UK,2021-05-03,2022-04-16,1,active,2023-01-24,188.99,6,Beauty,Yoga Mat,Sports,Male,1133.94,1223,20,1133.94,1571,56.697,0.012730744748567792,0.7784850413749205
ORD5550,CUST1550,57,PROD750,Canada,2022-10-02,2025-04-13,5,active,2025-06-21,904.56,2,Clothing,Lipstick,Beauty,Male,1809.12,130,44,1809.12,1054,41.11636363636364,0.04174573055028463,0.12333965844402277
ORD5551,CUST1551,63,PROD751,UK,2021-07-11,2023-08-25,0,active,2024-11-01,1220.25,1,Home,Skirt,Clothing,Female,1220.25,727,9,1220.25,1502,135.58333333333334,0.005992010652463382,0.4840213049267643
ORD5552,CUST1552,29,PROD752,India,2022-05-06,2022-12-16,2,active,2023-04-20,34.17,6,Sports,Cycling Helmet,Sports,Female,205.02,979,35,205.02,1203,5.857714285714286,0.029093931837073983,0.8137988362427265
ORD5553,CUST1553,40,PROD753,USA,2021-08-30,2025-06-19,2,active,2024-10-24,152.91,9,Beauty,Shampoo,Beauty,Female,1376.19,63,5,1376.19,1452,275.238,0.003443526170798898,0.04338842975206612
ORD5554,CUST1554,54,PROD754,Germany,2022-04-13,2024-02-09,0,paused,2022-12-05,28.96,8,Home,Blender,Home,Female,231.68,559,22,231.68,1226,10.530909090909091,0.01794453507340946,0.4559543230016313
ORD5555,CUST1555,52,PROD755,India,2021-12-28,2024-02-23,3,active,2024-04-04,167.97,7,Clothing,Jeans,Clothing,Male,1175.79,545,6,1175.79,1332,195.965,0.0045045045045045045,0.4091591591591592
ORD5556,CUST1556,35,PROD756,India,2020-10-20,2022-12-02,5,active,2023-06-20,329.43,3,Electronics,Dress,Clothing,Female,988.29,993,35,988.29,1766,28.236857142857144,0.019818799546998868,0.5622876557191393
